year,iso3_o,iso3_d,iso3num_o,iso3num_d,country_exists_o,country_exists_d,gmt_offset_2020_o,gmt_offset_2020_d,contig,dist,distw,distcap,distwces,dist_source,comlang_off,comlang_ethno,comcol,comrelig,col45,legal_old_o,legal_old_d,legal_new_o,legal_new_d,comleg_pretrans,comleg_posttrans,transition_legalchange,heg_o,heg_d,col_dep_ever,col_dep,col_dep_end_year,col_dep_end_conflict,empire,sibling_ever,sibling,sever_year,sib_conflict,pop_o,pop_d,gdp_o,gdp_d,gdpcap_o,gdpcap_d,pop_source_o,pop_source_d,gdp_source_o,gdp_source_d,gdp_ppp_o,gdp_ppp_d,gdpcap_ppp_o,gdpcap_ppp_d,pop_pwt_o,pop_pwt_d,gdp_ppp_pwt_o,gdp_ppp_pwt_d,gatt_o,gatt_d,wto_o,wto_d,eu_o,eu_d,rta,rta_coverage,rta_type,entry_cost_o,entry_cost_d,entry_proc_o,entry_proc_d,entry_time_o,entry_time_d,entry_tp_o,entry_tp_d,tradeflow_comtrade_o,tradeflow_comtrade_d,tradeflow_baci,manuf_tradeflow_baci,tradeflow_imf_o,tradeflow_imf_d
1966,AFG,AUS,4,36,1,1,4.5,10,0,11433.487,11086.141,11365.442,11020.751,1,0,0,0,0.002,0,1,3,1,2,0,0,0,0,0,0,0,,,,1,1,,,9990.125,11651,1400000,27255011.33,0.14,2.339,1,1,1,1,,,,,,11823.321,,200015040,0,1,0,0,0,0,0,0,6,,,,,,,,,2.438,19.924,,,,
1966,AFG,AUT,4,40,1,1,4.5,1,0,4568.098,4567.302,4568.098,4557.809,1,0,0,0,0.006,0,1,4,1,3,0,0,0,0,0,0,0,,,,0,0,,,9990.125,7322.066,1400000,10887682.05,0.14,1.487,1,1,1,1,,,,,,7370.265,,86194304,0,1,0,0,0,1,0,0,6,,,,,,,,,321.958,1267.074,,,,
1966,AFG,BEL,4,56,1,1,4.5,1,0,5416.121,5331.892,5416.121,5326.837,1,0,0,0,0.011,0,1,1,1,1,1,1,0,0,0,0,0,,,,0,0,,,9990.125,9527.807,1400000,18651883.52,0.14,1.958,1,1,1,1,,,,,,9502.256,,123401224,0,1,0,0,0,1,0,0,6,,,,,,,,,25.355,,,,,
1966,AFG,CAN,4,124,1,1,4.5,-5,0,10768.887,10516.293,10461.271,10508.325,1,0,0,0,0.006,0,1,3,1,2,0,0,0,0,0,0,0,,,,1,1,,,9990.125,20048,1400000,60358631.42,0.14,3.011,1,1,1,1,,,,,,20169.033,,339982144,0,1,0,0,0,0,0,0,6,,,,,,,,,,14.161,,,,
1966,AFG,CHE,4,756,1,1,4.5,1,0,5247.043,5136.085,5247.043,5129.578,1,0,0,0,0.003,0,1,4,1,3,0,0,0,0,0,0,0,,,,0,0,,,9990.125,5918.002,1400000,16480058.37,0.14,2.785,1,1,1,1,,,,,,5902.58,,148575040,0,1,0,0,0,0,0,0,6,,,,,,,,,3957.529,2068.934,,,,
1966,AFG,CHN,4,156,1,1,4.5,8,1,4180.438,4434.382,4180.438,4369.993,1,0,0,0,0.024,0,1,2,1,3,0,0,0,0,0,0,0,,,,0,0,,,9990.125,735400.024,1400000,75879432.19,0.14,0.103,1,1,1,1,,,,,,739837.312,,926765120,0,0,0,0,0,0,0,0,6,,,,,,,,,1307.129,,,,,
1966,AFG,CSK,4,200,1,1,4.5,1,,4708.024,4543.171,4708.024,4534.28,0,0,0,0,,0,1,2,1,,0,0,0,0,0,0,0,,,,0,0,,,9990.125,14232.706,1400000,14936999.94,0.14,1.049,1,1,1,2,,,,,,,,,0,1,0,0,0,0,0,0,6,,,,,,,,,2589.336,,,,,
1966,AFG,DEU,4,280,1,1,4.5,1,0,5226.514,4945.52,4783.57,4934.421,1,0,0,0,0,0,1,4,1,3,0,0,0,0,0,0,0,,,,0,0,,,9990.125,76600.311,1400000,121880002.6,0.14,1.591,1,1,1,2,,,,,,76914.461,,945686208,0,1,0,0,0,1,0,0,6,,,,,,,,,4710.468,21480,,,,
1966,AFG,DNK,4,208,1,1,4.5,1,0,4857.692,4854.474,4857.692,4848.241,1,0,0,0,0.002,0,1,5,1,4,0,0,0,0,0,0,0,,,,0,0,,,9990.125,4797.381,1400000,11721247.74,0.14,2.443,1,1,1,1,,,,,,4799.917,,76187856,0,1,0,0,0,1,0,0,6,,,,,,,,,109.448,334.701,,,,
1966,AFG,EGY,4,818,1,1,4.5,2,0,3584.319,3509.174,3584.319,3496.898,1,0,0,0,0.812,0,1,1,1,1,1,1,0,0,0,0,0,,,,1,1,,,9990.125,32937.065,1400000,5339520.512,0.14,0.162,1,1,1,1,,,,,,32345.162,,25228086,0,0,0,0,0,0,0,0,6,,,,,,,,,98.257,2.483,,,,
