year,iso3_o,iso3_d,iso3num_o,iso3num_d,country_exists_o,country_exists_d,gmt_offset_2020_o,gmt_offset_2020_d,contig,dist,distw,distcap,distwces,dist_source,comlang_off,comlang_ethno,comcol,comrelig,col45,legal_old_o,legal_old_d,legal_new_o,legal_new_d,comleg_pretrans,comleg_posttrans,transition_legalchange,heg_o,heg_d,col_dep_ever,col_dep,col_dep_end_year,col_dep_end_conflict,empire,sibling_ever,sibling,sever_year,sib_conflict,pop_o,pop_d,gdp_o,gdp_d,gdpcap_o,gdpcap_d,pop_source_o,pop_source_d,gdp_source_o,gdp_source_d,gdp_ppp_o,gdp_ppp_d,gdpcap_ppp_o,gdpcap_ppp_d,pop_pwt_o,pop_pwt_d,gdp_ppp_pwt_o,gdp_ppp_pwt_d,gatt_o,gatt_d,wto_o,wto_d,eu_o,eu_d,rta,rta_coverage,rta_type,entry_cost_o,entry_cost_d,entry_proc_o,entry_proc_d,entry_time_o,entry_time_d,entry_tp_o,entry_tp_d,tradeflow_comtrade_o,tradeflow_comtrade_d,tradeflow_baci,manuf_tradeflow_baci,tradeflow_imf_o,tradeflow_imf_d
1968,AFG,AUS,4,36,1,1,4.5,10,0,11433.487,11086.141,11365.442,11020.751,1,0,0,0,0.002,0,1,3,1,2,0,0,0,0,0,0,0,,,,1,1,,,10465.77,12009,1373333.376,32647553.02,0.131,2.719,1,1,1,1,,,,,,12276.346,,225464880,0,1,0,0,0,0,0,0,6,,,,,,,,,10.588,20.335,,,,
1968,AFG,AUT,4,40,1,1,4.5,1,0,4568.098,4567.302,4568.098,4557.809,1,0,0,0,0.006,0,1,4,1,3,0,0,0,0,0,0,0,,,,0,0,,,10465.77,7415.403,1373333.376,12440625.15,0.131,1.678,1,1,1,1,,,,,,7464.216,,93573712,0,1,0,0,0,1,0,0,6,,,,,,,,,2.778,260.537,,,,
1968,AFG,BEL,4,56,1,1,4.5,1,0,5416.121,5331.892,5416.121,5326.837,1,0,0,0,0.011,0,1,1,1,1,1,1,0,0,0,0,0,,,,0,0,,,10465.77,9618.756,1373333.376,21376352.26,0.131,2.222,1,1,1,1,,,,,,9584.208,,133916376,0,1,0,0,0,1,0,0,6,,,,,,,,,30.7,18.898,,,,
1968,AFG,CAN,4,124,1,1,4.5,-5,0,10768.887,10516.293,10461.271,10508.325,1,0,0,0,0.006,0,1,3,1,2,0,0,0,0,0,0,0,,,,1,1,,,10465.77,20743.999,1373333.376,70759030.78,0.131,3.411,1,1,1,1,,,,,,20854.145,,367144832,0,1,0,0,0,0,0,0,6,,,,,,,,,9.293,4.06,,,,
1968,AFG,CHE,4,756,1,1,4.5,1,0,5247.043,5136.085,5247.043,5129.578,1,0,0,0,0.003,0,1,4,1,3,0,0,0,0,0,0,0,,,,0,0,,,10465.77,6067.714,1373333.376,18942730.24,0.131,3.122,1,1,1,1,,,,,,6036.461,,160644176,0,1,0,0,0,0,0,0,6,,,,,,,,,2994.078,1900.679,,,,
1968,AFG,CHN,4,156,1,1,4.5,8,1,4180.438,4434.382,4180.438,4369.993,1,0,0,0,0.024,0,1,2,1,3,0,0,0,0,0,0,0,,,,0,0,,,10465.77,774510.01,1373333.376,69993496.58,0.131,0.09,1,1,1,1,,,,,,780301.438,,941783872,0,0,0,0,0,0,0,0,6,,,,,,,,,27.986,,,,,
1968,AFG,CSK,4,200,1,1,4.5,1,,4708.024,4543.171,4708.024,4534.28,0,0,0,0,,0,1,2,1,,0,0,0,0,0,0,0,,,,0,0,,,10465.77,14360.26,1373333.376,19832999.94,0.131,1.381,1,1,1,2,,,,,,,,,0,1,0,0,0,0,0,0,6,,,,,,,,,1519.071,1577.917,,,,
1968,AFG,DEU,4,280,1,1,4.5,1,0,5226.514,4945.52,4783.57,4934.421,1,0,0,0,0,0,1,4,1,3,0,0,0,0,0,0,0,,,,0,0,,,10465.77,77294.312,1373333.376,134068002.8,0.131,1.735,1,1,1,2,,,,,,77878.414,,996769344,0,1,0,0,0,1,0,0,6,,,,,,,,,1335.375,12556,,,,
1968,AFG,DNK,4,208,1,1,4.5,1,0,4857.692,4854.474,4857.692,4848.241,1,0,0,0,0.002,0,1,5,1,4,0,0,0,0,0,0,0,,,,0,0,,,10465.77,4864.883,1373333.376,13196541.95,0.131,2.713,1,1,1,1,,,,,,4869.753,,85503656,0,1,0,0,0,1,0,0,6,,,,,,,,,87.916,106.813,,,,
1968,AFG,EGY,4,818,1,1,4.5,2,0,3584.319,3509.174,3584.319,3496.898,1,0,0,0,0.812,0,1,1,1,1,1,1,0,0,0,0,0,,,,1,1,,,10465.77,34660.4,1373333.376,6109112.32,0.131,0.176,1,1,1,1,,,,,,33755.918,,29305470,0,0,0,0,0,0,0,0,6,,,,,,,,,,6.461,,,,
